Model,Stochastic Type,Sensitive Activities,Background Size,Confidence Privacy,Upper CC,Lower CC,Max C
Alpha+_,AlignmentEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",1,0.0,0,0,0
Alpha+_,AlignmentEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",2,0.0,0,0,0
Alpha+_,AlignmentEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",3,0.0,0,0,0
Alpha+_,AlignmentEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",4,0.0,0,0,0
Heuristic_,BillClintonEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",1,0.0,0,0,0
Heuristic_,BillClintonEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",2,0.0,0,0,0
Heuristic_,BillClintonEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",3,0.0,0,0,0
Heuristic_,BillClintonEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",4,0.0,0,0,0
Flower_,BillClintonEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",1,0.0,0,19,0
Flower_,BillClintonEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",2,0.0,0,190,0
Flower_,BillClintonEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",3,0.0,0,1159,0
Flower_,BillClintonEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",4,0.0,0,5035,0
Flower_,AlignmentEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",1,0.0,0,19,0
Flower_,AlignmentEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",2,0.0,0,190,0
Flower_,AlignmentEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",3,0.0,0,1159,0
Flower_,AlignmentEstimator,"('Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by MISSING', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR')",4,0.0,0,5035,0
